"year.x","GPA.Range","major1","major2","survey_plans","survey_internships","survey_salary","Gender","IPEDS.Race.Ethnicity","latin_honors","Combined Bacc and Masters","Region"
"2020","3.00 - 3.49","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Male","Asian","0","0","Unknown"
"2021","3.50 - 4.00","Accountancy","1","accepted fulltime job","One",65000,"Male","White","1","0","Unknown"
"2020","2.00 - 2.49","Marketing","0","seeking employment","One",52222.7320665083,"Male","Non-Resident Alien","0","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","accepted fulltime job","One",52222.7320665083,"Female","White","0","0","Unknown"
"2020","3.50 - 4.00","Marketing","1","seeking employment","One",52222.7320665083,"Female","White","1","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",31000,"Female","White","1","0","Unknown"
"2019","3.00 - 3.49","Human Capital Mgmt & Leadership","0","seeking continuing education","One",53689.2972972973,"Female","White","0","0","Unknown"
"2020","3.50 - 4.00","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Female","White","1","0","Unknown"
"2021","3.50 - 4.00","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Female","Asian","1","0","Unknown"
"2021","3.00 - 3.49","Information Systems","0","accepted fulltime job","MoreThanOne",64824.4565217391,"Female","White","0","0","Unknown"
"2019","3.50 - 4.00","Accountancy","1","accepted fulltime job","MoreThanOne",63000,"Female","White","1","0","Unknown"
"2021","3.50 - 4.00","Finance","0","military service","One",61083.6580406654,"Male","White","1","0","Unknown"
"2019","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",60000,"Male","White","1","0","Unknown"
"2020","3.50 - 4.00","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Female","White","1","0","Unknown"
"2021","3.00 - 3.49","Human Capital Mgmt & Leadership","0","continuing education","None",53689.2972972973,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","seeking employment","One",52222.7320665083,"Female","Hispanic/Latino","0","0","Unknown"
"2021","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","One",55000,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","seeking continuing education","MoreThanOne",52222.7320665083,"Female","White","0","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","seeking employment","None",52222.7320665083,"Male","Hispanic/Latino","0","0","Unknown"
"2019","3.00 - 3.49","Finance","0","seeking employment","None",61083.6580406654,"Male","Asian","0","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","seeking employment","One",52222.7320665083,"Female","White","0","0","Unknown"
"2020","3.00 - 3.49","Accountancy","0","accepted fulltime job","MoreThanOne",52250,"Male","White","0","0","Unknown"
"2021","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",52000,"Female","White","1","0","Unknown"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",59000,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Finance","0","continuing education","MoreThanOne",61083.6580406654,"Female","Non-Resident Alien","0","0","Unknown"
"2019","3.50 - 4.00","Finance","0","continuing education","MoreThanOne",61083.6580406654,"Female","Non-Resident Alien","1","0","Unknown"
"2021","3.00 - 3.49","Accountancy","0","continuing education","MoreThanOne",59043.2557101449,"Female","Asian","0","0","Unknown"
"2021","3.00 - 3.49","Accountancy","0","seeking continuing education","MoreThanOne",59043.2557101449,"Female","Asian","0","0","Unknown"
"2021","3.50 - 4.00","Accountancy","0","seeking employment","One",59043.2557101449,"Female","Non-Resident Alien","1","0","Unknown"
"2021","2.50 - 2.99","Finance","0","continuing education","None",61083.6580406654,"Female","Non-Resident Alien","0","0","Unknown"
"2021","2.50 - 2.99","Marketing","0","continuing education","MoreThanOne",52222.7320665083,"Female","Non-Resident Alien","0","0","Unknown"
"2019","3.50 - 4.00","Accountancy","0","continuing education","MoreThanOne",59043.2557101449,"Male","Non-Resident Alien","1","0","Unknown"
"2021","3.00 - 3.49","Accountancy","0","continuing education","One",59043.2557101449,"Male","Non-Resident Alien","0","0","Unknown"
"2020","3.00 - 3.49","Human Capital Mgmt & Leadership","0","continuing education","One",53689.2972972973,"Female","Non-Resident Alien","0","0","Unknown"
"2020","3.50 - 4.00","Accountancy","0","continuing education","One",59043.2557101449,"Female","Non-Resident Alien","0","0","Unknown"
"2020","3.50 - 4.00","Accountancy","0","continuing education","One",59043.2557101449,"Female","Non-Resident Alien","1","0","Unknown"
"2021","3.00 - 3.49","Finance","0","continuing education","None",61083.6580406654,"Male","Non-Resident Alien","1","0","Unknown"
"2019","3.00 - 3.49","Accountancy","0","continuing education","None",59043.2557101449,"Female","Non-Resident Alien","1","0","Unknown"
"2019","3.00 - 3.49","Information Systems","0","other","One",64824.4565217391,"Male","Non-Resident Alien","0","0","Unknown"
"2020","2.50 - 2.99","Finance","0","continuing education","MoreThanOne",61083.6580406654,"Male","Non-Resident Alien","0","0","Unknown"
"2021","3.00 - 3.49","Supply Chain & Operations Mgmt","0","accepted fulltime job","One",56790.6666666667,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Finance","0","continuing education","One",61083.6580406654,"Male","White","0","0","Unknown"
"2019","2.50 - 2.99","Supply Chain & Operations Mgmt","0","accepted fulltime job","None",50000,"Male","Asian","0","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","accepted fulltime job","One",50000,"Female","White","1","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","accepted fulltime job","None",52222.7320665083,"Male","White","0","0","Unknown"
"2021","3.00 - 3.49","Finance","0","seeking employment","One",61083.6580406654,"Male","White","0","0","Unknown"
"2021","2.50 - 2.99","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Male","White","0","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",45000,"Female","White","1","0","Unknown"
"2019","3.50 - 4.00","Supply Chain & Operations Mgmt","0","accepted fulltime job","None",53000,"Female","White","1","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",55000,"Female","White","0","0","Unknown"
"2021","3.50 - 4.00","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Male","White","1","0","Unknown"
"2020","2.50 - 2.99","Marketing","0","seeking employment","None",52222.7320665083,"Female","White","0","0","Unknown"
"2019","3.00 - 3.49","Supply Chain & Operations Mgmt","0","seeking continuing education","None",56790.6666666667,"Female","Non-Resident Alien","0","0","Unknown"
"2021","2.50 - 2.99","Marketing","0","continuing education","One",52222.7320665083,"Male","Non-Resident Alien","0","0","Unknown"
"2019","3.00 - 3.49","Supply Chain & Operations Mgmt","0","seeking continuing education","One",56790.6666666667,"Male","Non-Resident Alien","0","0","Unknown"
"2020","3.00 - 3.49","Business Economics","0","continuing education","One",61136.1842105263,"Female","Non-Resident Alien","0","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","seeking employment","None",52222.7320665083,"Female","Non-Resident Alien","0","0","Unknown"
"2021","3.50 - 4.00","Business Analytics","0","continuing education","MoreThanOne",65901.5151515152,"Male","Non-Resident Alien","1","0","Unknown"
"2021","3.00 - 3.49","Finance","0","seeking employment","MoreThanOne",61083.6580406654,"Male","White","0","0","Unknown"
"2019","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",55000,"Male","White","1","0","Unknown"
"2020","3.00 - 3.49","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Male","Black or African American","0","0","Unknown"
"2021","3.00 - 3.49","Business Economics","0","seeking employment","MoreThanOne",61136.1842105263,"Male","White","0","0","Unknown"
"2019","3.50 - 4.00","Marketing","1","accepted fulltime job","MoreThanOne",55000,"Female","White","1","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Female","Hispanic/Latino","0","0","Unknown"
"2019","3.00 - 3.49","Finance","0","seeking employment","One",61083.6580406654,"Male","White","0","0","Unknown"
"2020","3.50 - 4.00","Human Capital Mgmt & Leadership","0","seeking employment","MoreThanOne",53689.2972972973,"Female","White","1","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","seeking employment","One",52222.7320665083,"Female","White","0","0","Unknown"
"2019","3.50 - 4.00","Finance","0","accepted fulltime job","One",45000,"Male","White","1","0","Unknown"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","One",63000,"Female","White","0","0","Unknown"
"2021","3.50 - 4.00","Marketing","0","seeking employment","One",52222.7320665083,"Female","White","1","0","Unknown"
"2021","3.50 - 4.00","Supply Chain & Operations Mgmt","0","seeking employment","One",56790.6666666667,"Male","White","1","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","accepted fulltime job","One",52222.7320665083,"Male","White","0","0","Unknown"
"2020","3.00 - 3.49","Business Economics","0","seeking employment","One",61136.1842105263,"Male","White","0","0","Unknown"
"2020","2.50 - 2.99","Finance","0","accepted fulltime job","One",61083.6580406654,"Male","White","0","0","Unknown"
"2021","3.50 - 4.00","Marketing","0","seeking employment","MoreThanOne",52222.7320665083,"Female","White","1","0","Unknown"
"2020","3.50 - 4.00","Finance","0","seeking employment","One",61083.6580406654,"Male","White","1","0","Unknown"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",54000,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",55000,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",85000,"Male","White","0","0","Unknown"
"2020","3.50 - 4.00","Marketing","0","accepted fulltime job","MoreThanOne",52222.7320665083,"Female","White","1","0","Unknown"
"2021","3.00 - 3.49","Accountancy","0","continuing education","MoreThanOne",59043.2557101449,"Female","White","0","0","Unknown"
"2020","3.00 - 3.49","Accountancy","0","continuing education","MoreThanOne",59043.2557101449,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","accepted fulltime job","MoreThanOne",56000,"Female","White","0","0","Unknown"
"2019","3.50 - 4.00","Human Capital Mgmt & Leadership","0","seeking employment","MoreThanOne",53689.2972972973,"Female","Non-Resident Alien","1","0","Unknown"
"2020","2.50 - 2.99","Human Capital Mgmt & Leadership","0","continuing education","None",53689.2972972973,"Female","Non-Resident Alien","0","0","Unknown"
"2021","2.50 - 2.99","Finance","0","continuing education","MoreThanOne",61083.6580406654,"Female","Non-Resident Alien","0","0","Unknown"
"2021","2.50 - 2.99","Finance","0","not seeking employment","None",61083.6580406654,"Male","Non-Resident Alien","0","0","Unknown"
"2021","3.50 - 4.00","Finance","0","other","MoreThanOne",61083.6580406654,"Female","Hispanic/Latino","1","0","Unknown"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",61083.6580406654,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Accountancy","0","seeking employment","None",59043.2557101449,"Male","Non-Resident Alien","0","0","Unknown"
"2021","3.50 - 4.00","Finance","0","continuing education","MoreThanOne",61083.6580406654,"Male","Non-Resident Alien","1","0","Unknown"
"2020","3.50 - 4.00","Finance","0","continuing education","MoreThanOne",61083.6580406654,"Male","Non-Resident Alien","1","0","Unknown"
"2021","3.50 - 4.00","Marketing","0","continuing education","One",52222.7320665083,"Male","Non-Resident Alien","1","0","Unknown"
"2021","3.50 - 4.00","Finance","0","continuing education","MoreThanOne",61083.6580406654,"Male","Non-Resident Alien","1","0","Unknown"
"2021","3.50 - 4.00","Supply Chain & Operations Mgmt","0","accepted fulltime job","None",56790.6666666667,"Female","Non-Resident Alien","1","0","Unknown"
"2021","3.00 - 3.49","Marketing","0","continuing education","None",52222.7320665083,"Male","Non-Resident Alien","0","0","Unknown"
"2021","3.50 - 4.00","Finance","0","seeking continuing education","None",61083.6580406654,"Male","Non-Resident Alien","1","0","Unknown"
"2020","3.00 - 3.49","Marketing","0","seeking employment","One",52222.7320665083,"Female","Non-Resident Alien","0","0","Unknown"
"2019","3.00 - 3.49","Finance","0","continuing education","One",61083.6580406654,"Female","Non-Resident Alien","0","0","Unknown"
"2019","2.50 - 2.99","Accountancy","0","continuing education","MoreThanOne",59043.2557101449,"Male","Non-Resident Alien","0","0","Unknown"
"2020","3.00 - 3.49","Accountancy","0","continuing education","MoreThanOne",59043.2557101449,"Male","Non-Resident Alien","0","0","Unknown"
"2019","3.00 - 3.49","Finance","0","continuing education","MoreThanOne",61083.6580406654,"Female","Non-Resident Alien","1","0","Unknown"
"2020","3.00 - 3.49","Accountancy","0","seeking employment","One",59043.2557101449,"Female","Non-Resident Alien","0","0","Unknown"
"2019","3.50 - 4.00","Marketing","0","continuing education","One",52222.7320665083,"Female","Non-Resident Alien","1","0","Unknown"
"2020","3.00 - 3.49","Finance","0","seeking employment","One",61083.6580406654,"Male","White","0","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","seeking continuing education","MoreThanOne",52222.7320665083,"Female","Non-Resident Alien","0","0","Unknown"
"2019","3.50 - 4.00","Accountancy","1","accepted fulltime job","MoreThanOne",57500,"Female","Non-Resident Alien","1","1","Unknown"
"2021","3.00 - 3.49","Business Analytics","1","accepted fulltime job","MoreThanOne",61000,"Male","Multi Racial","0","0","Unknown"
"2021","3.50 - 4.00","Accountancy","1","accepted fulltime job","MoreThanOne",67000,"Female","White","1","0","Unknown"
"2019","3.00 - 3.49","Marketing","0","accepted fulltime job","None",100000,"Male","White","0","0","Unknown"
"2021","2.50 - 2.99","Marketing","0","not seeking employment","None",52222.7320665083,"Male","Non-Resident Alien","0","0","Unknown"
"2021","3.50 - 4.00","Finance","0","seeking employment","None",61083.6580406654,"Female","Non-Resident Alien","1","0","Unknown"
"2019","3.00 - 3.49","Accountancy","0","continuing education","None",59043.2557101449,"Female","Non-Resident Alien","0","0","Unknown"
"2020","3.00 - 3.49","Marketing","0","accepted fulltime job","One",52222.7320665083,"Male","Non-Resident Alien","0","0","Unknown"
"2021","3.50 - 4.00","Finance","0","continuing education","MoreThanOne",61083.6580406654,"Female","Non-Resident Alien","1","0","Unknown"
"2021","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",61083.6580406654,"Male","White","0","0","Unknown"
"2021","3.50 - 4.00","Marketing","0","seeking employment","None",52222.7320665083,"Female","White","1","0","Unknown"
"2019","3.50 - 4.00","Finance","0","seeking continuing education","One",61083.6580406654,"Male","White","1","0","Unknown"
"2019","3.00 - 3.49","Finance","0","accepted fulltime job","MoreThanOne",63000,"Male","White","0","0","Unknown"
"2019","3.50 - 4.00","Finance","0","accepted fulltime job","MoreThanOne",75000,"Female","Black or African American","1","0","Unknown"
"2021","3.00 - 3.49","Finance","0","seeking continuing education","None",61083.6580406654,"Male","Non-Resident Alien","0","0","Unknown"
"2021","3.50 - 4.00","Marketing","0","continuing education","None",52222.7320665083,"Male","Non-Resident Alien","1","0","Unknown"
"2021","3.00 - 3.49","Accountancy","0","continuing education","None",59043.2557101449,"Male","Non-Resident Alien","0","0","Unknown"
"2019","3.50 - 4.00","Finance","0","continuing education","None",61083.6580406654,"Female","Non-Resident Alien","1","0","Unknown"
